Dress_type,Brand,Actual_price,Disc_price,Image
Girls Cotton Kurti,Aarika,2499.0,999.0,https://m.media-amazon.com/images/I/61ismbwlwiL._AC_UL320_.jpg
Women's Cotton Blend Solid Straight Kurta Trouser With Dupatta Set(Multicolored_KH4NB1995_),INDO ERA,3999.0,1099.0,https://m.media-amazon.com/images/I/71gOebnvZYL._AC_UL320_.jpg
Women's Polyester Ethnic Motifs Straight Kurta Trouser With Dupatta Set(Multicolored_KD9YL1986_),INDO ERA,4999.0,1159.0,https://m.media-amazon.com/images/I/71aN-wP0LtL._AC_UL320_.jpg
Women's Regular Kurta,Aurelia,1699.0,1049.0,https://m.media-amazon.com/images/I/61igUAZMQ0L._AC_UL320_.jpg
Hand Embroidered Women's Cotton Chikankari Kurti A100592 White,Ada,1699.0,1590.0,https://m.media-amazon.com/images/I/61OAyhbRaoS._AC_UL320_.jpg
Women Yellow & Turquoise Blue Embroidered A-Line Kurta,Rangmayee,1852.0,599.0,https://m.media-amazon.com/images/I/61VV95HQ8yL._AC_UL320_.jpg
Woman's Cotton kurti with plazzo set on Ada work,Generic,1499.0,890.0,https://m.media-amazon.com/images/I/51khJSiUP+L._AC_UL320_.jpg
Women's Kurta,Aurelia,1499.0,709.0,https://m.media-amazon.com/images/I/81LNW-iNVxL._AC_UL320_.jpg
Women's Kurta,W for Woman,1999.0,879.0,https://m.media-amazon.com/images/I/81UhwqS7bQS._AC_UL320_.jpg
Women's Straight Kurta,BIBA,2999.0,1331.0,https://m.media-amazon.com/images/I/91pweej91ZL._AC_UL320_.jpg
Women's Synthetic a-line Kurta,Rangriti,1599.0,723.0,https://m.media-amazon.com/images/I/81o7GZ+t8aL._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,999.0,449.0,https://m.media-amazon.com/images/I/71lZ9Vk543L._AC_UL320_.jpg
Women's Cotton Printed Straight Kurta/Kurti (Pack of 2),Jevi Prints,3590.0,1295.0,https://m.media-amazon.com/images/I/812yQ-9mJKS._AC_UL320_.jpg
Women's Crepe Printed Kurti,Venika Creations,1199.0,349.0,https://m.media-amazon.com/images/I/81WKmMebenS._AC_UL320_.jpg
Kurti Palazzo Set for Women | Readymade Straight Suit Set | Kurta for Womens | Kurta with Solid Plazzo | 2 Pcs Set | Multicolor,Rangavali,2999.0,999.0,https://m.media-amazon.com/images/I/618Txbf6qsS._AC_UL320_.jpg
Kurti Rayon Printed Anarkali Kurta For Women And Girls 2021,ERISHA,1999.0,639.0,https://m.media-amazon.com/images/I/81fwmoxK9PS._AC_UL320_.jpg
Latest Women's Rayon Kurti with Palazzo Pant Kurti Palazzo Set for Girls || Women's Rayon Kurti With Palazzo Pant Set (Red_M),Chirangni,999.0,525.0,https://m.media-amazon.com/images/I/71aIgRqCP7S._AC_UL320_.jpg
"by Shoppers Stop Womens Silk Blend Calf Length Festive Kurta (S21KSKU238F005,Blue,XL)",Kashish,2999.0,1500.0,https://m.media-amazon.com/images/I/617Y58PtgaL._AC_UL320_.jpg
"Women's Straight Fit Cotton Foil Printed Kurta with Pants (Red, Golden)",SOURBH,2999.0,719.0,https://m.media-amazon.com/images/I/81Jdt20BlwL._AC_UL320_.jpg
Women's Regular Kurta,W for Woman,1999.0,879.0,https://m.media-amazon.com/images/I/71InWscsnrL._AC_UL320_.jpg
Women's Loose Kurta & Dupatta,Aurelia,1699.0,4799.0,https://m.media-amazon.com/images/I/81j4EnnhEkL._AC_UL320_.jpg
Women's Regular Kurta,W for Woman,1699.0,1019.0,https://m.media-amazon.com/images/I/710peF8eR9L._AC_UL320_.jpg
Block Print knee Length Office wear Cotton Kurta for women,WODREAMS,699.0,419.0,https://m.media-amazon.com/images/I/71A4HGfbtxL._AC_UL320_.jpg
Women Green & Beige Floral Print Kurta with Trousers,SBO FASHION,3999.0,999.0,https://m.media-amazon.com/images/I/41sNbMaI5IL._AC_UL320_.jpg
Grey Color Heavy Cotton Fabric Round Neck 3/4th Sleeve Embroidery with Moti Work Straight Stitched Kurti for Women,Women Basket,2999.0,599.0,https://m.media-amazon.com/images/I/61ZO5lUEvJL._AC_UL320_.jpg
Women's Cotton Floral Printed Anarkali Kurta (Sea Green),FABRIC FITOOR,2699.0,788.0,https://m.media-amazon.com/images/I/81HBoyhBxDL._AC_UL320_.jpg
Women's Rayon Embroidery Straight Tunic Kurti (Teal),KIPEK,1999.0,649.0,https://m.media-amazon.com/images/I/610QG2Ry-lL._AC_UL320_.jpg
Women's Cotton Regular fit Tops,Jaipur Kurti,1199.0,409.0,https://m.media-amazon.com/images/I/61npnMdg+9L._AC_UL320_.jpg
Women's Kurta,Max,549.0,439.0,https://m.media-amazon.com/images/I/8179f79P76L._AC_UL320_.jpg
Women's Rayon a-line Kurta,global desi,1899.0,599.0,https://m.media-amazon.com/images/I/51tUDU78uFL._AC_UL320_.jpg
Women's Cotton A-Line Kurta,Stylum,1300.0,492.0,https://m.media-amazon.com/images/I/51CCuXQ2PEL._AC_UL320_.jpg
Women's Kurta,W for Woman,2299.0,942.0,https://m.media-amazon.com/images/I/81ZJjM2p4WL._AC_UL320_.jpg
Women's Saree,ANNI DESIGNER,3999.0,499.0,https://m.media-amazon.com/images/I/813SS7EkI2L._AC_UL320_.jpg
Women's Cotton Straight Kurta,Rosette,899.0,349.0,https://m.media-amazon.com/images/I/61tv2epaFBL._AC_UL320_.jpg
Women's Cotton Kurta,Aurelia,1499.0,749.0,https://m.media-amazon.com/images/I/71RSjx8cv+L._AC_UL320_.jpg
Women's Crepe Regular Kurta,Sayesha,1300.0,549.0,https://m.media-amazon.com/images/I/71tdX0mGV-L._AC_UL320_.jpg
Women's Straight Synthetic Winter Kurta,W for Woman,1999.0,719.0,https://m.media-amazon.com/images/I/71Rbwim2avS._AC_UL320_.jpg
Women's Creape Stitched Wrap Kurti (Black & Red),Coding,899.0,229.0,https://m.media-amazon.com/images/I/61YNXxNnlZL._AC_UL320_.jpg
"Women's Tropical Print Short Kurti/Kurta (Soft Tropical Print This Cotton Linen Kurti, Turquoise Green)",Loventine,999.0,699.0,https://m.media-amazon.com/images/I/61cG3nktkjS._AC_UL320_.jpg
Women's Regular Dress Shirt,Karigari by Unlimited,599.0,330.0,https://m.media-amazon.com/images/I/71o-jliqo0L._AC_UL320_.jpg
Women's Straight Fit Rayon Bandhani Printed Kurta with Plazzo Pants,SOURBH,2399.0,469.0,https://m.media-amazon.com/images/I/81NWmmvSvIL._AC_UL320_.jpg
Women's Polycrepe Printed Kurta (VPKSL2018_Burgundy),Vaamsi,997.0,299.0,https://m.media-amazon.com/images/I/81hPXRLHaBL._AC_UL320_.jpg
Women's Regular Kurta,W for Woman,1799.0,1087.0,https://m.media-amazon.com/images/I/81tsLzH6xLS._AC_UL320_.jpg
Women's Cotton Hand Crafted Embroidery A-line Kurti (Tomato Red),Ruivastra,999.0,450.0,https://m.media-amazon.com/images/I/71kIGdsE+eL._AC_UL320_.jpg
Women's Kurta,Karigari by Unlimited,499.0,275.0,https://m.media-amazon.com/images/I/71JCphWdDXL._AC_UL320_.jpg
Women Plain Kurta with Printed Sharara Set Rayon,Resarupraj,1999.0,649.0,https://m.media-amazon.com/images/I/31yKTGvnu3L._AC_UL320_.jpg
Women's Crepe Kurta,Tasmayi,899.0,249.0,https://m.media-amazon.com/images/I/81n8vmmja2L._AC_UL320_.jpg
Women's Kurta,Tasmayi,799.0,249.0,https://m.media-amazon.com/images/I/81C+pRAH2oL._AC_UL320_.jpg
Black Printed Half Sleeves Round Neck Cotton Kurta for Women,EVALONA,1799.0,775.0,https://m.media-amazon.com/images/I/71y5oBGgAjL._AC_UL320_.jpg
Women's Rayon Kurta,W for Woman,2499.0,1249.0,https://m.media-amazon.com/images/I/71nnQ4pZ+jS._AC_UL320_.jpg
Women's Teal Pure Cotton Straight Kurta,Janasya,1399.0,476.0,https://m.media-amazon.com/images/I/71Q1gvxIGKL._AC_UL320_.jpg
Karigari Women's cotton straight Kurta,Karigari by Unlimited,499.0,346.0,https://m.media-amazon.com/images/I/71P1lZ2vjTL._AC_UL320_.jpg
Women Rayon Printed Straight Cape,INDIBELLE,1299.0,519.0,https://m.media-amazon.com/images/I/71tAiFsr0BL._AC_UL320_.jpg
Women's Art Silk Straight Kurta (19AUS10325-310447_Grey_10),Wishful,3999.0,1999.0,https://m.media-amazon.com/images/I/71l-dT54UZL._AC_UL320_.jpg
Women's Silk Straight Kurta,Soch,1598.0,458.0,https://m.media-amazon.com/images/I/9196HA72TkL._AC_UL320_.jpg
Women's Straight Kurta,BIBA,1499.0,614.0,https://m.media-amazon.com/images/I/81lHPB5rnXL._AC_UL320_.jpg
"Women Straight Kurti with Pant Set, Kurta with Palazzo Pants for Women and Girls.",Ella,963.0,535.0,https://m.media-amazon.com/images/I/31kb6yOJzyS._AC_UL320_.jpg
White Color Blue Flower Ambroidery Women or Girls Kurti(115-KURTI-WHITE),9ine Pillars,799.0,399.0,https://m.media-amazon.com/images/I/71RAndZUO5S._AC_UL320_.jpg
Women's Printed Flared Cotton Black Kurti,BHAGLI,1699.0,749.0,https://m.media-amazon.com/images/I/91ljmPGuesS._AC_UL320_.jpg
Women's Cotton Anarkali Kurta With Palazzo,IndiaCart,999.0,650.0,https://m.media-amazon.com/images/I/51C8-YDqACL._AC_UL320_.jpg
Women's Lucknow Chikan Handicraft Ghaaspatti Work Khadi Cotton Kurti,Lavangi,1490.0,499.0,https://m.media-amazon.com/images/I/81VyU4IGZSL._AC_UL320_.jpg
RAJASTHANI RANGREZ women Artsilk Bandhej Straight,Generic,1890.0,1699.0,https://m.media-amazon.com/images/I/81q0V5LnGCL._AC_UL320_.jpg
Women�s Embroidered Cotton Straight Designer Grey Kurti/Kurta,PAKIZA,3299.0,1599.0,https://m.media-amazon.com/images/I/81VVbAVTfcL._AC_UL320_.jpg
Women's Viscose Rayon Printed Straight Kurta Palazzo With Dupatta Set(IE26KS1GY1746),INDO ERA,4399.0,1419.0,https://m.media-amazon.com/images/I/71vF6VL7x7L._AC_UL320_.jpg
Hand Embroidery Lucknowi Chikan Faux Georgette Kurta Set With Slip A100019_White,Ada,1699.0,2890.0,https://m.media-amazon.com/images/I/51DV5vym7NL._AC_UL320_.jpg
by FBB Solid Elasticated Palazzos,Srishti,1699.0,799.0,https://m.media-amazon.com/images/I/61FRa4CrPLL._AC_UL320_.jpg
Women's Regular Kurti,Amazon Brand - Tavasya,2299.0,459.0,https://m.media-amazon.com/images/I/71nsOorEnzL._AC_UL320_.jpg
Women's Kurta,global desi,1899.0,598.0,https://m.media-amazon.com/images/I/91jmzRNwNxL._AC_UL320_.jpg
Women's Rayon A-Line Kurta,Rangriti,999.0,426.0,https://m.media-amazon.com/images/I/817KQWiRycL._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,1199.0,599.0,https://m.media-amazon.com/images/I/818YVrFPpNL._AC_UL320_.jpg
Women's Straight Kurti (Pack of 2),Indigo,1198.0,549.0,https://m.media-amazon.com/images/I/71NwnKLCZxL._AC_UL320_.jpg
Women's Straight Kurta,Indigo,899.0,299.0,https://m.media-amazon.com/images/I/71eCI4h1kpL._AC_UL320_.jpg
Women's crepe Straight Kurta,ALC Creation,1999.0,1778.0,https://m.media-amazon.com/images/I/81NDG6+aVYL._AC_UL320_.jpg
Women's Rayon Sequenced Embroidered Straight Kurti,NITVAN,1799.0,499.0,https://m.media-amazon.com/images/I/31Il9xGD+aS._AC_UL320_.jpg
Women's Cotton Printed Straight Kurta/Kurti (Pack of 2),Jevi Prints,3590.0,1295.0,https://m.media-amazon.com/images/I/918MRK-FfTS._AC_UL320_.jpg
"Cotton Printed Readymade Kurti for Women(SANKURTI823, Blue)",Miraan,1447.0,419.0,https://m.media-amazon.com/images/I/71dd2VcRpMS._AC_UL320_.jpg
GUNDIA Fashion Women Rayon Rose EMBEROIDERED Kurta,Generic,1699.0,479.0,https://m.media-amazon.com/images/I/31TKnpcGepS._AC_UL320_.jpg
Cotton Print Flared and Aline Kurta,Janakdulari Creation,1499.0,549.0,https://m.media-amazon.com/images/I/810LxCRHMWS._AC_UL320_.jpg
Women's Cotton Blend Regular Kurta,Aurelia,1699.0,764.0,https://m.media-amazon.com/images/I/81Q2kSeA7qL._AC_UL320_.jpg
Rayon A-Line Sleveless Kurta for Women,Maruti Handicrafts Jaipur,999.0,350.0,https://m.media-amazon.com/images/I/51yMY8gSNXL._AC_UL320_.jpg
Women's Designer Slub Rayon Fully Stitched Plain Kurta for Girls,KRISHNA FASHION,1199.0,549.0,https://m.media-amazon.com/images/I/61egGZ587IL._AC_UL320_.jpg
"Cotton Straight Kurta & Palazzo set, Printed Dark Pink with Stripes, Round Neck, Calf Length, 3/4 Sleeve, Ethnic Wear Gift for Women & Girls",MYSHVIH,3498.0,899.0,https://m.media-amazon.com/images/I/31q068cMylL._AC_UL320_.jpg
Women's Regular Kurta,W for Woman,2799.0,1687.0,https://m.media-amazon.com/images/I/91Eo7mzcSCS._AC_UL320_.jpg
Women's Rayon Printed Anarkali Kurta for Women and Girls,AUMARA,2599.0,499.0,https://m.media-amazon.com/images/I/81n+Hr1rDcL._AC_UL320_.jpg
Shree Shyam Creations Women's Rayon Blend Straight Corn Kurti Palazzo Set with Dupatta || Women's Rayon Straight Kurta and Palazzo Set,Generic,3999.0,899.0,https://m.media-amazon.com/images/I/41oAjZ9NnUL._AC_UL320_.jpg
Club Fashion Plus Size Women Long Rayon Kurta,Life,1799.0,549.0,https://m.media-amazon.com/images/I/61LZRLFJhyL._AC_UL320_.jpg
Women's Rayon Straight Kurta/Kurti OnlyWith Gota Work - Magenta/Rani Color,CRAFIQA,1499.0,499.0,https://m.media-amazon.com/images/I/719Lu3gYDbL._AC_UL320_.jpg
Women's Kurta,Indya,2400.0,1008.0,https://m.media-amazon.com/images/I/71SLBkWBPkL._AC_UL320_.jpg
Women's Regular Kurti,EASYBUY,1699.0,269.0,https://m.media-amazon.com/images/I/91-KvwT21XL._AC_UL320_.jpg
"Embroidered, Georgette, Straight, Round Neck, Kurti for Women, Kurti for Girls Stylish, with 3/4th Sleeve Brown",KATYAL'S COUTURE,2999.0,1526.0,https://m.media-amazon.com/images/I/71uUY53+urL._AC_UL320_.jpg
Women's Kurta,Soch,1298.0,857.0,https://m.media-amazon.com/images/I/71qrSJZ66cL._AC_UL320_.jpg
Printed Mandarin Collar Kurta,Srishti,1699.0,799.0,https://m.media-amazon.com/images/I/61ZLfP91NcL._AC_UL320_.jpg
Women's Kurta,W for Woman,1499.0,659.0,https://m.media-amazon.com/images/I/91bgrgzUL4L._AC_UL320_.jpg
Women's Kurta,BIBA,2599.0,2435.0,https://m.media-amazon.com/images/I/71ltFeqCN+L._AC_UL320_.jpg
Women's Cotton Kurta,MyBlush,2599.0,749.0,https://m.media-amazon.com/images/I/81SbZWnZ-jL._AC_UL320_.jpg
Women's Kurta,ALC Creation,1379.0,356.0,https://m.media-amazon.com/images/I/71jQr8PKZhL._AC_UL320_.jpg
Women's Rayon Tie & Dye Print Applique Work A-line Kurta (Sky Blue),Yash Gallery,3299.0,639.0,https://m.media-amazon.com/images/I/61rK71gKqFL._AC_UL320_.jpg
Women's Kurta,Rangriti,1499.0,614.0,https://m.media-amazon.com/images/I/81pSdHqibGL._AC_UL320_.jpg
Women's Kurta,BIBA,3599.0,1440.0,https://m.media-amazon.com/images/I/81n5IoIpQ+L._AC_UL320_.jpg
Women's Synthetic Kurta,W for Woman,1999.0,999.0,https://m.media-amazon.com/images/I/81RTZ12VTEL._AC_UL320_.jpg
Women's Cotton Straight Kurta,ALC Creation,1499.0,1333.0,https://m.media-amazon.com/images/I/81LFrEs++sL._AC_UL320_.jpg
Women's Straight Kurta,BIBA,1299.0,1217.0,https://m.media-amazon.com/images/I/81f4T91UuLL._AC_UL320_.jpg
Om Kurti Fashions Cotton Blend Ethnic Solid A-Line Kurta for Women - Grey Colour - (S-XXL),Generic,1699.0,649.0,https://m.media-amazon.com/images/I/313TplC3xoS._AC_UL320_.jpg
Women's Handloom Rayon A-line Kurta with Handwork,Vaibhav Industries,1199.0,399.0,https://m.media-amazon.com/images/I/71ZSt-HzVYL._AC_UL320_.jpg
Woman' Pink Solid Long Straight Kurti with Pant - Medium Size Kurta,Sayra,1599.0,549.0,https://m.media-amazon.com/images/I/71X2sfUqQNL._AC_UL320_.jpg
Girl's Regular Tunic Shirt,Aarika,1999.0,690.0,https://m.media-amazon.com/images/I/71Er-WnbbnL._AC_UL320_.jpg
Kayra Graceful Embroidery Design rubby Cotton Kurtis,Generic,1999.0,499.0,https://m.media-amazon.com/images/I/81NvS4lDAmL._AC_UL320_.jpg
Women Floral Print Cotton Blend Anarkali Kurta (Multicolor),Glorious,1999.0,649.0,https://m.media-amazon.com/images/I/41RQVfWOX1L._AC_UL320_.jpg
Women's Cotton Blend Solid Assymetrical Kurta Pant Set,CHHANV,3199.0,939.0,https://m.media-amazon.com/images/I/61dQ-0o60bL._AC_UL320_.jpg
Women's Kurta,ZIYAA,1758.0,469.0,https://m.media-amazon.com/images/I/61OZ9X4CumL._AC_UL320_.jpg
Women's Cotton Regular Kurta,NIVIK,490.0,349.0,https://m.media-amazon.com/images/I/715dC+FDomL._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,1499.0,824.0,https://m.media-amazon.com/images/I/91NItMXydUL._AC_UL320_.jpg
Women Polyester Straight Kurti,TEAL19,1899.0,725.0,https://m.media-amazon.com/images/I/612ljBPe4yL._AC_UL320_.jpg
Women's Rayon straight Kurta,Max,799.0,479.0,https://m.media-amazon.com/images/I/81yPLle8BnL._AC_UL320_.jpg
"Women's Rayon Kurta with Pants ( Teal, L )",Idalia,2999.0,1048.0,https://m.media-amazon.com/images/I/718yLi9r2rL._AC_UL320_.jpg
Women's silk a-line Kurta,Rangriti,1999.0,762.0,https://m.media-amazon.com/images/I/81vk1L0aKML._AC_UL320_.jpg
Women's Rayon Kurta,BIBA,1699.0,713.0,https://m.media-amazon.com/images/I/81l6XOfiQsL._AC_UL320_.jpg
Women's Kurta,Soch,2998.0,1159.0,https://m.media-amazon.com/images/I/61uw3yn-wQL._AC_UL320_.jpg
Women Kurta,ALC Creation,1999.0,408.0,https://m.media-amazon.com/images/I/7114I1s7dcL._AC_UL320_.jpg
Women's Yellow Cotton Kurta With Pant,Janasya,3599.0,689.0,https://m.media-amazon.com/images/I/81tPoNnGypL._AC_UL320_.jpg
"Latest Women Rayon Printed kurta and pant dupatta set Beautiful Neck look like gorgeous, festival",TREDIFIC,5555.0,1385.0,https://m.media-amazon.com/images/I/41DUsh6UOiL._AC_UL320_.jpg
Women's Cotton Printed Straight Kurta/Kurti,Jevi Prints,1795.0,695.0,https://m.media-amazon.com/images/I/71CWe9L86VS._AC_UL320_.jpg
Woman's Cotton Printed Western Dress,CKM,2699.0,839.0,https://m.media-amazon.com/images/I/711zedUU5iL._AC_UL320_.jpg
"Women's Cotton Floral Printed Straight Kurta, Palazzo & Dupatta Set (Orange)",KIPEK,3399.0,1199.0,https://m.media-amazon.com/images/I/61PTPVlfVsL._AC_UL320_.jpg
Women's Printed Crepe Straiped Straight Kurta,KETAKI FASHION,999.0,229.0,https://m.media-amazon.com/images/I/71-fXd-6zCL._AC_UL320_.jpg
Women Straight Kurta with Using Traditional Hand Made Gota Patti Work,Nirzara,1999.0,449.0,https://m.media-amazon.com/images/I/71vhyzSUidL._AC_UL320_.jpg
Women's Grey Poly Silk Straight Kurta With Palazzo,Janasya,2399.0,998.0,https://m.media-amazon.com/images/I/71z6EJ2KfAL._AC_UL320_.jpg
Blue Checkered Woolen Winter wear Straight Kurti for Women,Navreeti,1500.0,599.0,https://m.media-amazon.com/images/I/71Vyg053CmL._AC_UL320_.jpg
Women's Polyester Solid Straight Kurta with Palazzo Set(IE00KS9GN1886),INDO ERA,3299.0,819.0,https://m.media-amazon.com/images/I/61REgdfUy+L._AC_UL320_.jpg
by Shoppers Womens Mandarin Collar Printed Kurta (206151747-P),STOP to start,999.0,484.0,https://m.media-amazon.com/images/I/81s6EF1LMiL._AC_UL320_.jpg
Women's Kurta,Aurelia,1699.0,849.0,https://m.media-amazon.com/images/I/71UWs-Fph-L._AC_UL320_.jpg
Women's Regular Kurta,Aurelia,999.0,549.0,https://m.media-amazon.com/images/I/81CKIRyOuLL._AC_UL320_.jpg
Women's Georgette Booti Work Straight Kurti,TRUEMART,1599.0,499.0,https://m.media-amazon.com/images/I/61k9W7u5v2L._AC_UL320_.jpg
by FBB Men's Cotton Kurta (1001945177_ Mustard_ Medium),Shatranj,699.0,349.0,https://m.media-amazon.com/images/I/71a19ST+VYL._AC_UL320_.jpg
Women's Rayon Regular Kurta,Vbuyz,2499.0,845.0,https://m.media-amazon.com/images/I/81KAvB9wQdL._AC_UL320_.jpg
Women's Kurta,GoSriKi,1999.0,329.0,https://m.media-amazon.com/images/I/61CLzanOWaL._AC_UL320_.jpg
Women's Kurta,Soch,1298.0,336.0,https://m.media-amazon.com/images/I/91ZaE-XCtmL._AC_UL320_.jpg
Karigari Women's Cotton Kurta,Karigari by Unlimited,1699.0,649.0,https://m.media-amazon.com/images/I/81inlFxuRiL._AC_UL320_.jpg
Women's Straight Kurta,global desi,1799.0,466.0,https://m.media-amazon.com/images/I/91BZKbKf7LL._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1499_White_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61WuiFTLmyL._AC_UL320_.jpg
Women Embrodiered Anarkali Kurta,Rapsodia,2598.0,649.0,https://m.media-amazon.com/images/I/5141qytWsoS._AC_UL320_.jpg
Women Cotton Navy Blue Printed Kurta with Palazzo,MEERA FAB,3999.0,699.0,https://m.media-amazon.com/images/I/71CQ5pFQjaL._AC_UL320_.jpg
Combo Kurti for Women and Girls Ethnic Wear Rayon (Set of 2),M LALA FASHION,1149.0,599.0,https://m.media-amazon.com/images/I/71x6payXFjL._AC_UL320_.jpg
Women's Regular Kurta Set,Janasya,1999.0,749.0,https://m.media-amazon.com/images/I/81E8C2C4pTL._AC_UL320_.jpg
Women's Off White Cotton Anarkali Kurta,Janasya,1999.0,679.0,https://m.media-amazon.com/images/I/81a3ppmk8VL._AC_UL320_.jpg
Women's Cotton Materinity Kurti,Prime Mart,1499.0,599.0,https://m.media-amazon.com/images/I/61--AzPEMKL._AC_UL320_.jpg
Women's Crepe straight Kurta(Kurta140_Green),HIVA TRENDZ,1299.0,199.0,https://m.media-amazon.com/images/I/71-lnbo+JUL._AC_UL320_.jpg
"MISSS Kurtis Women Rayon Fashion Pink Kurta Heavy Front Embroidery & Palazzo with Dupatta Set, Work Kurta Front of Embroidery, Printed : Palazzo with Dupatta",Generic,3599.0,1150.0,https://m.media-amazon.com/images/I/81T0RZilE0L._AC_UL320_.jpg
Women's Cotton Flex Green 3/4 Sleeves A-Line Kurti,Abhinandan Creation,1599.0,458.0,https://m.media-amazon.com/images/I/71eMOcTw5hL._AC_UL320_.jpg
Rayon Cotton Kurtis/Kurtas for Women 903,PRISCILLA,1999.0,699.0,https://m.media-amazon.com/images/I/81z7QRJDGGL._AC_UL320_.jpg
Women's Light Green_Dark Maroon Colour Cotton A-Line Printed Kurti Combo of 2 (SK-1053_AM-303_$P),Pervious Fashion,3299.0,999.0,https://m.media-amazon.com/images/I/81q7nT8-VpL._AC_UL320_.jpg
Cotton Kurti with Palazzo and Dupatta for Women and Girls Cream,VR Fashion,2499.0,1144.0,https://m.media-amazon.com/images/I/61otdWzhuYL._AC_UL320_.jpg
Women's Kurta,W for Woman,1699.0,877.0,https://m.media-amazon.com/images/I/91f7OcjHZlL._AC_UL320_.jpg
Women's A-Line Kurta,BIBA,2599.0,1229.0,https://m.media-amazon.com/images/I/8188d08W1ZL._AC_UL320_.jpg
by Fbb Embroidered High-Low Kurta,ATEESA,699.0,349.0,https://m.media-amazon.com/images/I/61c1A2fpjJL._AC_UL320_.jpg
Women's Rayon Regular Kurta,Aprique FAB,2399.0,749.0,https://m.media-amazon.com/images/I/51LKcIpj4TL._AC_UL320_.jpg
Cotton Women Casual Printed Kurti with Sleeveless White::Pink for Ethnic Wear,HRINKAR,1499.0,479.0,https://m.media-amazon.com/images/I/81w3W3BwrzL._AC_UL320_.jpg
Women's Straight Kurti,Indigo,899.0,349.0,https://m.media-amazon.com/images/I/81mVdEVcHrL._AC_UL320_.jpg
Creation Latest Women's Rayon Kurti/Brown Embroidered Yoke Kurti,Arcia,999.0,299.0,https://m.media-amazon.com/images/I/711+SFQ2TvL._AC_UL320_.jpg
Women's Embroidered Rayon Straight Kurta,YUVIKA,999.0,299.0,https://m.media-amazon.com/images/I/51AZT0hQ1eS._AC_UL320_.jpg
Kurti,Generic,799.0,650.0,https://m.media-amazon.com/images/I/31YvXvFvB7S._AC_UL320_.jpg
Yuris Women's Grey & White Printed Kurta with Palazzo & Dupatta,Yuri's,3499.0,1329.0,https://m.media-amazon.com/images/I/41pLXl705nS._AC_UL320_.jpg
Women's Faux Georgette Layerd Flared Anarkali Kurti(Green),Generic,1699.0,649.0,https://m.media-amazon.com/images/I/71H7EQRmO3S._AC_UL320_.jpg
